dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling
vt_h2_c3,59,full,DT_original,density,0.1,0.8518518518518519,33,27,1.0
vt_h2_c3,59,full,DT_original,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,full,DT_target,raw,0.05,0.2222222222222222,17,27,0.6296296296296297
vt_h2_c3,59,full,DT_target,raw,0.1,0.37037037037037035,33,27,1.0
vt_h2_c3,59,full,DT_target,raw,0.2,0.8148148148148148,66,27,1.0
vt_h2_c3,59,full,DT_target,density,0.05,0.25925925925925924,17,27,0.6296296296296297
vt_h2_c3,59,full,DT_target,density,0.1,0.8518518518518519,33,27,1.0
vt_h2_c3,59,full,DT_target,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,full,FT_K1,raw,0.05,0.4074074074074074,17,27,0.6296296296296297
vt_h2_c3,59,full,FT_K1,raw,0.1,0.6666666666666666,33,27,1.0
vt_h2_c3,59,full,FT_K1,raw,0.2,0.8888888888888888,66,27,1.0
vt_h2_c3,59,full,FT_K1,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,full,FT_K1,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,full,FT_K1,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,full,FT_K3,raw,0.05,0.4444444444444444,17,27,0.6296296296296297
vt_h2_c3,59,full,FT_K3,raw,0.1,0.6666666666666666,33,27,1.0
vt_h2_c3,59,full,FT_K3,raw,0.2,0.9629629629629629,66,27,1.0
vt_h2_c3,59,full,FT_K3,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,full,FT_K3,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,full,FT_K3,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,answer_conditioned,DT_target,raw,0.05,0.37037037037037035,17,27,0.6296296296296297
vt_h2_c3,59,answer_conditioned,DT_target,raw,0.1,0.37037037037037035,33,27,1.0
vt_h2_c3,59,answer_conditioned,DT_target,raw,0.2,0.4444444444444444,66,27,1.0
vt_h2_c3,59,answer_conditioned,DT_target,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_conditioned,DT_target,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,answer_conditioned,DT_target,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K1,raw,0.05,0.48148148148148145,17,27,0.6296296296296297
vt_h2_c3,59,answer_conditioned,FT_K1,raw,0.1,0.7407407407407407,33,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K1,raw,0.2,0.9259259259259259,66,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K1,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_conditioned,FT_K1,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K1,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K3,raw,0.05,0.5185185185185185,17,27,0.6296296296296297
vt_h2_c3,59,answer_conditioned,FT_K3,raw,0.1,0.7777777777777778,33,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K3,raw,0.2,0.9259259259259259,66,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K3,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_conditioned,FT_K3,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,answer_conditioned,FT_K3,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,answer_only,DT_target,raw,0.05,0.5185185185185185,17,27,0.6296296296296297
vt_h2_c3,59,answer_only,DT_target,raw,0.1,0.7777777777777778,33,27,1.0
vt_h2_c3,59,answer_only,DT_target,raw,0.2,0.8148148148148148,66,27,1.0
vt_h2_c3,59,answer_only,DT_target,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_only,DT_target,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,answer_only,DT_target,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,answer_only,FT_K1,raw,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_only,FT_K1,raw,0.1,0.7777777777777778,33,27,1.0
vt_h2_c3,59,answer_only,FT_K1,raw,0.2,0.9629629629629629,66,27,1.0
vt_h2_c3,59,answer_only,FT_K1,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_only,FT_K1,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,answer_only,FT_K1,density,0.2,1.0,66,27,1.0
vt_h2_c3,59,answer_only,FT_K3,raw,0.05,0.5925925925925926,17,27,0.6296296296296297
vt_h2_c3,59,answer_only,FT_K3,raw,0.1,0.7777777777777778,33,27,1.0
vt_h2_c3,59,answer_only,FT_K3,raw,0.2,0.9629629629629629,66,27,1.0
vt_h2_c3,59,answer_only,FT_K3,density,0.05,0.6296296296296297,17,27,0.6296296296296297
vt_h2_c3,59,answer_only,FT_K3,density,0.1,1.0,33,27,1.0
vt_h2_c3,59,answer_only,FT_K3,density,0.2,1.0,66,27,1.0
vt_h2_c3,66,full,DT_original,raw,0.05,0.22580645161290322,17,31,0.5483870967741935
vt_h2_c3,66,full,DT_original,raw,0.1,0.41935483870967744,34,31,1.0
vt_h2_c3,66,full,DT_original,raw,0.2,0.7096774193548387,67,31,1.0
vt_h2_c3,66,full,DT_original,density,0.05,0.3225806451612903,17,31,0.5483870967741935
vt_h2_c3,66,full,DT_original,density,0.1,0.3225806451612903,34,31,1.0
vt_h2_c3,66,full,DT_original,density,0.2,0.3548387096774194,67,31,1.0
vt_h2_c3,66,full,DT_target,raw,0.05,0.22580645161290322,17,31,0.5483870967741935
vt_h2_c3,66,full,DT_target,raw,0.1,0.45161290322580644,34,31,1.0
vt_h2_c3,66,full,DT_target,raw,0.2,0.7419354838709677,67,31,1.0
vt_h2_c3,66,full,DT_target,density,0.05,0.3225806451612903,17,31,0.5483870967741935
vt_h2_c3,66,full,DT_target,density,0.1,0.3225806451612903,34,31,1.0
vt_h2_c3,66,full,DT_target,density,0.2,0.6451612903225806,67,31,1.0
vt_h2_c3,66,full,FT_K1,raw,0.05,0.3225806451612903,17,31,0.5483870967741935
vt_h2_c3,66,full,FT_K1,raw,0.1,0.5483870967741935,34,31,1.0
vt_h2_c3,66,full,FT_K1,raw,0.2,0.9354838709677419,67,31,1.0
vt_h2_c3,66,full,FT_K1,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,full,FT_K1,density,0.1,1.0,34,31,1.0
vt_h2_c3,66,full,FT_K1,density,0.2,1.0,67,31,1.0
vt_h2_c3,66,full,FT_K3,raw,0.05,0.2903225806451613,17,31,0.5483870967741935
vt_h2_c3,66,full,FT_K3,raw,0.1,0.5483870967741935,34,31,1.0
vt_h2_c3,66,full,FT_K3,raw,0.2,0.9354838709677419,67,31,1.0
vt_h2_c3,66,full,FT_K3,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,full,FT_K3,density,0.1,0.8064516129032258,34,31,1.0
vt_h2_c3,66,full,FT_K3,density,0.2,1.0,67,31,1.0
vt_h2_c3,66,answer_conditioned,DT_target,raw,0.05,0.25806451612903225,17,31,0.5483870967741935
vt_h2_c3,66,answer_conditioned,DT_target,raw,0.1,0.2903225806451613,34,31,1.0
vt_h2_c3,66,answer_conditioned,DT_target,raw,0.2,0.3870967741935484,67,31,1.0
vt_h2_c3,66,answer_conditioned,DT_target,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_conditioned,DT_target,density,0.1,0.6451612903225806,34,31,1.0
vt_h2_c3,66,answer_conditioned,DT_target,density,0.2,0.6451612903225806,67,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K1,raw,0.05,0.5161290322580645,17,31,0.5483870967741935
vt_h2_c3,66,answer_conditioned,FT_K1,raw,0.1,0.7741935483870968,34,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K1,raw,0.2,0.9354838709677419,67,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K1,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_conditioned,FT_K1,density,0.1,1.0,34,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K1,density,0.2,1.0,67,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K3,raw,0.05,0.5161290322580645,17,31,0.5483870967741935
vt_h2_c3,66,answer_conditioned,FT_K3,raw,0.1,0.7741935483870968,34,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K3,raw,0.2,0.9354838709677419,67,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K3,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_conditioned,FT_K3,density,0.1,1.0,34,31,1.0
vt_h2_c3,66,answer_conditioned,FT_K3,density,0.2,1.0,67,31,1.0
vt_h2_c3,66,answer_only,DT_target,raw,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_only,DT_target,raw,0.1,0.8387096774193549,34,31,1.0
vt_h2_c3,66,answer_only,DT_target,raw,0.2,0.967741935483871,67,31,1.0
vt_h2_c3,66,answer_only,DT_target,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_only,DT_target,density,0.1,1.0,34,31,1.0
vt_h2_c3,66,answer_only,DT_target,density,0.2,1.0,67,31,1.0
vt_h2_c3,66,answer_only,FT_K1,raw,0.05,0.5161290322580645,17,31,0.5483870967741935
vt_h2_c3,66,answer_only,FT_K1,raw,0.1,0.8387096774193549,34,31,1.0
vt_h2_c3,66,answer_only,FT_K1,raw,0.2,0.9032258064516129,67,31,1.0
vt_h2_c3,66,answer_only,FT_K1,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_only,FT_K1,density,0.1,1.0,34,31,1.0
vt_h2_c3,66,answer_only,FT_K1,density,0.2,1.0,67,31,1.0
vt_h2_c3,66,answer_only,FT_K3,raw,0.05,0.5161290322580645,17,31,0.5483870967741935
vt_h2_c3,66,answer_only,FT_K3,raw,0.1,0.8064516129032258,34,31,1.0
vt_h2_c3,66,answer_only,FT_K3,raw,0.2,0.9032258064516129,67,31,1.0
vt_h2_c3,66,answer_only,FT_K3,density,0.05,0.5483870967741935,17,31,0.5483870967741935
vt_h2_c3,66,answer_only,FT_K3,density,0.1,1.0,34,31,1.0
vt_h2_c3,66,answer_only,FT_K3,density,0.2,1.0,67,31,1.0
vt_h2_c3,83,full,DT_original,raw,0.05,0.3103448275862069,17,29,0.5862068965517241
vt_h2_c3,83,full,DT_original,raw,0.1,0.4827586206896552,34,29,1.0
vt_h2_c3,83,full,DT_original,raw,0.2,0.8620689655172413,67,29,1.0
vt_h2_c3,83,full,DT_original,density,0.05,0.3448275862068966,17,29,0.5862068965517241
vt_h2_c3,83,full,DT_original,density,0.1,0.5172413793103449,34,29,1.0
vt_h2_c3,83,full,DT_original,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,full,DT_target,raw,0.05,0.27586206896551724,17,29,0.5862068965517241
vt_h2_c3,83,full,DT_target,raw,0.1,0.4827586206896552,34,29,1.0
vt_h2_c3,83,full,DT_target,raw,0.2,0.8620689655172413,67,29,1.0
vt_h2_c3,83,full,DT_target,density,0.05,0.3448275862068966,17,29,0.5862068965517241
vt_h2_c3,83,full,DT_target,density,0.1,0.5172413793103449,34,29,1.0
vt_h2_c3,83,full,DT_target,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,full,FT_K1,raw,0.05,0.3793103448275862,17,29,0.5862068965517241
vt_h2_c3,83,full,FT_K1,raw,0.1,0.6551724137931034,34,29,1.0
vt_h2_c3,83,full,FT_K1,raw,0.2,0.9310344827586207,67,29,1.0
vt_h2_c3,83,full,FT_K1,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,full,FT_K1,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,full,FT_K1,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,full,FT_K3,raw,0.05,0.3448275862068966,17,29,0.5862068965517241
vt_h2_c3,83,full,FT_K3,raw,0.1,0.6896551724137931,34,29,1.0
vt_h2_c3,83,full,FT_K3,raw,0.2,0.9655172413793104,67,29,1.0
vt_h2_c3,83,full,FT_K3,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,full,FT_K3,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,full,FT_K3,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,answer_conditioned,DT_target,raw,0.05,0.20689655172413793,17,29,0.5862068965517241
vt_h2_c3,83,answer_conditioned,DT_target,raw,0.1,0.3793103448275862,34,29,1.0
vt_h2_c3,83,answer_conditioned,DT_target,raw,0.2,0.4482758620689655,67,29,1.0
vt_h2_c3,83,answer_conditioned,DT_target,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_conditioned,DT_target,density,0.1,0.6551724137931034,34,29,1.0
vt_h2_c3,83,answer_conditioned,DT_target,density,0.2,0.6551724137931034,67,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K1,raw,0.05,0.4827586206896552,17,29,0.5862068965517241
vt_h2_c3,83,answer_conditioned,FT_K1,raw,0.1,0.7931034482758621,34,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K1,raw,0.2,0.9655172413793104,67,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K1,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_conditioned,FT_K1,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K1,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K3,raw,0.05,0.5172413793103449,17,29,0.5862068965517241
vt_h2_c3,83,answer_conditioned,FT_K3,raw,0.1,0.7931034482758621,34,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K3,raw,0.2,0.9655172413793104,67,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K3,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_conditioned,FT_K3,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,answer_conditioned,FT_K3,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,answer_only,DT_target,raw,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_only,DT_target,raw,0.1,0.9310344827586207,34,29,1.0
vt_h2_c3,83,answer_only,DT_target,raw,0.2,0.9310344827586207,67,29,1.0
vt_h2_c3,83,answer_only,DT_target,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_only,DT_target,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,answer_only,DT_target,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,answer_only,FT_K1,raw,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_only,FT_K1,raw,0.1,0.7931034482758621,34,29,1.0
vt_h2_c3,83,answer_only,FT_K1,raw,0.2,0.9655172413793104,67,29,1.0
vt_h2_c3,83,answer_only,FT_K1,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_only,FT_K1,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,answer_only,FT_K1,density,0.2,1.0,67,29,1.0
vt_h2_c3,83,answer_only,FT_K3,raw,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_only,FT_K3,raw,0.1,0.7931034482758621,34,29,1.0
vt_h2_c3,83,answer_only,FT_K3,raw,0.2,0.9310344827586207,67,29,1.0
vt_h2_c3,83,answer_only,FT_K3,density,0.05,0.5862068965517241,17,29,0.5862068965517241
vt_h2_c3,83,answer_only,FT_K3,density,0.1,1.0,34,29,1.0
vt_h2_c3,83,answer_only,FT_K3,density,0.2,1.0,67,29,1.0
hotpotqa_long,8,full,DT_original,raw,0.05,0.3384615384615385,37,65,0.5692307692307692
hotpotqa_long,8,full,DT_original,raw,0.1,0.46153846153846156,74,65,1.0
hotpotqa_long,8,full,DT_original,raw,0.2,0.676923076923077,147,65,1.0
hotpotqa_long,8,full,DT_original,density,0.05,0.5538461538461539,37,65,0.5692307692307692
hotpotqa_long,8,full,DT_original,density,0.1,0.8,74,65,1.0
hotpotqa_long,8,full,DT_original,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,full,DT_target,raw,0.05,0.36923076923076925,37,65,0.5692307692307692
hotpotqa_long,8,full,DT_target,raw,0.1,0.5076923076923077,74,65,1.0
hotpotqa_long,8,full,DT_target,raw,0.2,0.7076923076923077,147,65,1.0
hotpotqa_long,8,full,DT_target,density,0.05,0.5538461538461539,37,65,0.5692307692307692
hotpotqa_long,8,full,DT_target,density,0.1,0.8,74,65,1.0
hotpotqa_long,8,full,DT_target,density,0.2,0.9846153846153847,147,65,1.0
hotpotqa_long,8,full,DT_weighted_identity,raw,0.05,0.3384615384615385,37,65,0.5692307692307692
hotpotqa_long,8,full,DT_weighted_identity,raw,0.1,0.46153846153846156,74,65,1.0
hotpotqa_long,8,full,DT_weighted_identity,raw,0.2,0.676923076923077,147,65,1.0
hotpotqa_long,8,full,DT_weighted_identity,density,0.05,0.5538461538461539,37,65,0.5692307692307692
hotpotqa_long,8,full,DT_weighted_identity,density,0.1,0.8,74,65,1.0
hotpotqa_long,8,full,DT_weighted_identity,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,full,FT_K1,raw,0.05,0.4,37,65,0.5692307692307692
hotpotqa_long,8,full,FT_K1,raw,0.1,0.5538461538461539,74,65,1.0
hotpotqa_long,8,full,FT_K1,raw,0.2,0.7384615384615385,147,65,1.0
hotpotqa_long,8,full,FT_K1,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,full,FT_K1,density,0.1,0.7846153846153846,74,65,1.0
hotpotqa_long,8,full,FT_K1,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,full,FT_K3,raw,0.05,0.4153846153846154,37,65,0.5692307692307692
hotpotqa_long,8,full,FT_K3,raw,0.1,0.5692307692307692,74,65,1.0
hotpotqa_long,8,full,FT_K3,raw,0.2,0.7384615384615385,147,65,1.0
hotpotqa_long,8,full,FT_K3,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,full,FT_K3,density,0.1,0.7230769230769231,74,65,1.0
hotpotqa_long,8,full,FT_K3,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,answer_conditioned,DT_target,raw,0.05,0.12307692307692308,37,65,0.5692307692307692
hotpotqa_long,8,answer_conditioned,DT_target,raw,0.1,0.26153846153846155,74,65,1.0
hotpotqa_long,8,answer_conditioned,DT_target,raw,0.2,0.3384615384615385,147,65,1.0
hotpotqa_long,8,answer_conditioned,DT_target,density,0.05,0.18461538461538463,37,65,0.5692307692307692
hotpotqa_long,8,answer_conditioned,DT_target,density,0.1,0.5692307692307692,74,65,1.0
hotpotqa_long,8,answer_conditioned,DT_target,density,0.2,0.8153846153846154,147,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K1,raw,0.05,0.4,37,65,0.5692307692307692
hotpotqa_long,8,answer_conditioned,FT_K1,raw,0.1,0.5538461538461539,74,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K1,raw,0.2,0.7538461538461538,147,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K1,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,answer_conditioned,FT_K1,density,0.1,0.7846153846153846,74,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K1,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K3,raw,0.05,0.4153846153846154,37,65,0.5692307692307692
hotpotqa_long,8,answer_conditioned,FT_K3,raw,0.1,0.5692307692307692,74,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K3,raw,0.2,0.7384615384615385,147,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K3,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,answer_conditioned,FT_K3,density,0.1,0.7846153846153846,74,65,1.0
hotpotqa_long,8,answer_conditioned,FT_K3,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,answer_only,DT_target,raw,0.05,0.35384615384615387,37,65,0.5692307692307692
hotpotqa_long,8,answer_only,DT_target,raw,0.1,0.5076923076923077,74,65,1.0
hotpotqa_long,8,answer_only,DT_target,raw,0.2,0.7230769230769231,147,65,1.0
hotpotqa_long,8,answer_only,DT_target,density,0.05,0.5538461538461539,37,65,0.5692307692307692
hotpotqa_long,8,answer_only,DT_target,density,0.1,0.9076923076923077,74,65,1.0
hotpotqa_long,8,answer_only,DT_target,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,answer_only,FT_K1,raw,0.05,0.4,37,65,0.5692307692307692
hotpotqa_long,8,answer_only,FT_K1,raw,0.1,0.5692307692307692,74,65,1.0
hotpotqa_long,8,answer_only,FT_K1,raw,0.2,0.7538461538461538,147,65,1.0
hotpotqa_long,8,answer_only,FT_K1,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,answer_only,FT_K1,density,0.1,0.7230769230769231,74,65,1.0
hotpotqa_long,8,answer_only,FT_K1,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,answer_only,FT_K3,raw,0.05,0.4,37,65,0.5692307692307692
hotpotqa_long,8,answer_only,FT_K3,raw,0.1,0.5846153846153846,74,65,1.0
hotpotqa_long,8,answer_only,FT_K3,raw,0.2,0.7692307692307693,147,65,1.0
hotpotqa_long,8,answer_only,FT_K3,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,answer_only,FT_K3,density,0.1,0.7230769230769231,74,65,1.0
hotpotqa_long,8,answer_only,FT_K3,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,9,full,DT_original,raw,0.05,0.4032258064516129,48,62,0.7741935483870968
hotpotqa_long,9,full,DT_original,raw,0.1,0.5967741935483871,95,62,1.0
hotpotqa_long,9,full,DT_original,raw,0.2,0.6612903225806451,190,62,1.0
hotpotqa_long,9,full,DT_original,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,full,DT_original,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,full,DT_original,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,full,DT_target,raw,0.05,0.4032258064516129,48,62,0.7741935483870968
hotpotqa_long,9,full,DT_target,raw,0.1,0.5483870967741935,95,62,1.0
hotpotqa_long,9,full,DT_target,raw,0.2,0.6451612903225806,190,62,1.0
hotpotqa_long,9,full,DT_target,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,full,DT_target,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,full,DT_target,density,0.2,0.9354838709677419,190,62,1.0
hotpotqa_long,9,full,FT_K1,raw,0.05,0.4838709677419355,48,62,0.7741935483870968
hotpotqa_long,9,full,FT_K1,raw,0.1,0.7580645161290323,95,62,1.0
hotpotqa_long,9,full,FT_K1,raw,0.2,0.9838709677419355,190,62,1.0
hotpotqa_long,9,full,FT_K1,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,full,FT_K1,density,0.1,1.0,95,62,1.0
hotpotqa_long,9,full,FT_K1,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,full,FT_K3,raw,0.05,0.4838709677419355,48,62,0.7741935483870968
hotpotqa_long,9,full,FT_K3,raw,0.1,0.7580645161290323,95,62,1.0
hotpotqa_long,9,full,FT_K3,raw,0.2,0.9838709677419355,190,62,1.0
hotpotqa_long,9,full,FT_K3,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,full,FT_K3,density,0.1,1.0,95,62,1.0
hotpotqa_long,9,full,FT_K3,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,answer_conditioned,DT_target,raw,0.05,0.20967741935483872,48,62,0.7741935483870968
hotpotqa_long,9,answer_conditioned,DT_target,raw,0.1,0.4032258064516129,95,62,1.0
hotpotqa_long,9,answer_conditioned,DT_target,raw,0.2,0.5645161290322581,190,62,1.0
hotpotqa_long,9,answer_conditioned,DT_target,density,0.05,0.4838709677419355,48,62,0.7741935483870968
hotpotqa_long,9,answer_conditioned,DT_target,density,0.1,0.4838709677419355,95,62,1.0
hotpotqa_long,9,answer_conditioned,DT_target,density,0.2,0.6612903225806451,190,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K1,raw,0.05,0.2903225806451613,48,62,0.7741935483870968
hotpotqa_long,9,answer_conditioned,FT_K1,raw,0.1,0.5,95,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K1,raw,0.2,0.8387096774193549,190,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K1,density,0.05,0.5483870967741935,48,62,0.7741935483870968
hotpotqa_long,9,answer_conditioned,FT_K1,density,0.1,0.7258064516129032,95,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K1,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K3,raw,0.05,0.3387096774193548,48,62,0.7741935483870968
hotpotqa_long,9,answer_conditioned,FT_K3,raw,0.1,0.5806451612903226,95,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K3,raw,0.2,0.9354838709677419,190,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K3,density,0.05,0.5483870967741935,48,62,0.7741935483870968
hotpotqa_long,9,answer_conditioned,FT_K3,density,0.1,0.9516129032258065,95,62,1.0
hotpotqa_long,9,answer_conditioned,FT_K3,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,answer_only,DT_target,raw,0.05,0.3870967741935484,48,62,0.7741935483870968
hotpotqa_long,9,answer_only,DT_target,raw,0.1,0.5967741935483871,95,62,1.0
hotpotqa_long,9,answer_only,DT_target,raw,0.2,0.8064516129032258,190,62,1.0
hotpotqa_long,9,answer_only,DT_target,density,0.05,0.6290322580645161,48,62,0.7741935483870968
hotpotqa_long,9,answer_only,DT_target,density,0.1,0.7258064516129032,95,62,1.0
hotpotqa_long,9,answer_only,DT_target,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,answer_only,FT_K1,raw,0.05,0.3064516129032258,48,62,0.7741935483870968
hotpotqa_long,9,answer_only,FT_K1,raw,0.1,0.532258064516129,95,62,1.0
hotpotqa_long,9,answer_only,FT_K1,raw,0.2,0.8870967741935484,190,62,1.0
hotpotqa_long,9,answer_only,FT_K1,density,0.05,0.5483870967741935,48,62,0.7741935483870968
hotpotqa_long,9,answer_only,FT_K1,density,0.1,0.7258064516129032,95,62,1.0
hotpotqa_long,9,answer_only,FT_K1,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,answer_only,FT_K3,raw,0.05,0.3064516129032258,48,62,0.7741935483870968
hotpotqa_long,9,answer_only,FT_K3,raw,0.1,0.532258064516129,95,62,1.0
hotpotqa_long,9,answer_only,FT_K3,raw,0.2,0.8870967741935484,190,62,1.0
hotpotqa_long,9,answer_only,FT_K3,density,0.05,0.5483870967741935,48,62,0.7741935483870968
hotpotqa_long,9,answer_only,FT_K3,density,0.1,0.7258064516129032,95,62,1.0
hotpotqa_long,9,answer_only,FT_K3,density,0.2,1.0,190,62,1.0
hotpotqa_long,10,full,DT_original,raw,0.05,0.2222222222222222,64,144,0.4444444444444444
hotpotqa_long,10,full,DT_original,raw,0.1,0.3333333333333333,127,144,0.8819444444444444
hotpotqa_long,10,full,DT_original,raw,0.2,0.4583333333333333,253,144,1.0
hotpotqa_long,10,full,DT_original,density,0.05,0.3819444444444444,64,144,0.4444444444444444
hotpotqa_long,10,full,DT_original,density,0.1,0.7569444444444444,127,144,0.8819444444444444
