index,target_mode,method,labels,budget_unit,budget_value,budget,eligible_body_tokens,precision,recall,f1,exact_match,complete_support,true_positive,predicted,gold,spent_tokens,unused_tokens,selected_sentences,gold_tokens,token_recall,fact_recall_ceiling
18,full,FT_K1,official_restored,body_tokens,0.2,247,1233,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,244,3,9,97,0.3711340206185567,1.0
18,full,FT_K1,review_corrected,body_tokens,0.2,247,1233,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,244,3,9,97,0.3711340206185567,1.0
18,full,FT_K1,official_restored,sentences,2,2,1233,0.5,0.5,0.5,0.0,0.0,1,2,2,58,0,2,97,0.3711340206185567,1.0
18,full,FT_K1,review_corrected,sentences,2,2,1233,0.5,0.5,0.5,0.0,0.0,1,2,2,58,0,2,97,0.3711340206185567,1.0
18,full,FT_K1,official_restored,sentences,4,4,1233,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,124,0,4,97,0.3711340206185567,1.0
18,full,FT_K1,review_corrected,sentences,4,4,1233,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,124,0,4,97,0.3711340206185567,1.0
18,full,FT_K1,official_restored,sentences,8,8,1233,0.25,1.0,0.4,0.0,1.0,2,8,2,274,0,8,97,1.0,1.0
18,full,FT_K1,review_corrected,sentences,8,8,1233,0.25,1.0,0.4,0.0,1.0,2,8,2,274,0,8,97,1.0,1.0
18,full,FT_K3,official_restored,body_tokens,0.05,62,1233,0.5,0.5,0.5,0.0,0.0,1,2,2,58,4,2,97,0.3711340206185567,0.5
18,full,FT_K3,review_corrected,body_tokens,0.05,62,1233,0.5,0.5,0.5,0.0,0.0,1,2,2,58,4,2,97,0.3711340206185567,0.5
18,full,FT_K3,official_restored,body_tokens,0.1,124,1233,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,124,0,4,97,0.3711340206185567,1.0
18,full,FT_K3,review_corrected,body_tokens,0.1,124,1233,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,124,0,4,97,0.3711340206185567,1.0
18,full,FT_K3,official_restored,body_tokens,0.2,247,1233,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,244,3,9,97,0.3711340206185567,1.0
18,full,FT_K3,review_corrected,body_tokens,0.2,247,1233,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,244,3,9,97,0.3711340206185567,1.0
18,full,FT_K3,official_restored,sentences,2,2,1233,0.5,0.5,0.5,0.0,0.0,1,2,2,58,0,2,97,0.3711340206185567,1.0
18,full,FT_K3,review_corrected,sentences,2,2,1233,0.5,0.5,0.5,0.0,0.0,1,2,2,58,0,2,97,0.3711340206185567,1.0
18,full,FT_K3,official_restored,sentences,4,4,1233,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,124,0,4,97,0.3711340206185567,1.0
18,full,FT_K3,review_corrected,sentences,4,4,1233,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,124,0,4,97,0.3711340206185567,1.0
18,full,FT_K3,official_restored,sentences,8,8,1233,0.25,1.0,0.4,0.0,1.0,2,8,2,274,0,8,97,1.0,1.0
18,full,FT_K3,review_corrected,sentences,8,8,1233,0.25,1.0,0.4,0.0,1.0,2,8,2,274,0,8,97,1.0,1.0
19,full,DT_target,official_restored,body_tokens,0.05,41,805,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,33,8,1,75,0.44,0.5
19,full,DT_target,review_corrected,body_tokens,0.05,41,805,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,33,8,1,75,0.44,0.5
19,full,DT_target,official_restored,body_tokens,0.1,81,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,6,2,75,1.0,1.0
19,full,DT_target,review_corrected,body_tokens,0.1,81,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,6,2,75,1.0,1.0
19,full,DT_target,official_restored,body_tokens,0.2,161,805,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,161,0,5,75,1.0,1.0
19,full,DT_target,review_corrected,body_tokens,0.2,161,805,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,161,0,5,75,1.0,1.0
19,full,DT_target,official_restored,sentences,2,2,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,0,2,75,1.0,1.0
19,full,DT_target,review_corrected,sentences,2,2,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,0,2,75,1.0,1.0
19,full,DT_target,official_restored,sentences,4,4,805,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,152,0,4,75,1.0,1.0
19,full,DT_target,review_corrected,sentences,4,4,805,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,152,0,4,75,1.0,1.0
19,full,DT_target,official_restored,sentences,8,8,805,0.25,1.0,0.4,0.0,1.0,2,8,2,291,0,8,75,1.0,1.0
19,full,DT_target,review_corrected,sentences,8,8,805,0.25,1.0,0.4,0.0,1.0,2,8,2,291,0,8,75,1.0,1.0
19,full,FT_K1,official_restored,body_tokens,0.05,41,805,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,33,8,1,75,0.44,0.5
19,full,FT_K1,review_corrected,body_tokens,0.05,41,805,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,33,8,1,75,0.44,0.5
19,full,FT_K1,official_restored,body_tokens,0.1,81,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,6,2,75,1.0,1.0
19,full,FT_K1,review_corrected,body_tokens,0.1,81,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,6,2,75,1.0,1.0
19,full,FT_K1,official_restored,body_tokens,0.2,161,805,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,161,0,5,75,1.0,1.0
19,full,FT_K1,review_corrected,body_tokens,0.2,161,805,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,161,0,5,75,1.0,1.0
19,full,FT_K1,official_restored,sentences,2,2,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,0,2,75,1.0,1.0
19,full,FT_K1,review_corrected,sentences,2,2,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,0,2,75,1.0,1.0
19,full,FT_K1,official_restored,sentences,4,4,805,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,152,0,4,75,1.0,1.0
19,full,FT_K1,review_corrected,sentences,4,4,805,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,152,0,4,75,1.0,1.0
19,full,FT_K1,official_restored,sentences,8,8,805,0.25,1.0,0.4,0.0,1.0,2,8,2,240,0,8,75,1.0,1.0
19,full,FT_K1,review_corrected,sentences,8,8,805,0.25,1.0,0.4,0.0,1.0,2,8,2,240,0,8,75,1.0,1.0
19,full,FT_K3,official_restored,body_tokens,0.05,41,805,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,33,8,1,75,0.44,0.5
19,full,FT_K3,review_corrected,body_tokens,0.05,41,805,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,33,8,1,75,0.44,0.5
19,full,FT_K3,official_restored,body_tokens,0.1,81,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,6,2,75,1.0,1.0
19,full,FT_K3,review_corrected,body_tokens,0.1,81,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,6,2,75,1.0,1.0
19,full,FT_K3,official_restored,body_tokens,0.2,161,805,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,161,0,5,75,1.0,1.0
19,full,FT_K3,review_corrected,body_tokens,0.2,161,805,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,161,0,5,75,1.0,1.0
19,full,FT_K3,official_restored,sentences,2,2,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,0,2,75,1.0,1.0
19,full,FT_K3,review_corrected,sentences,2,2,805,1.0,1.0,1.0,1.0,1.0,2,2,2,75,0,2,75,1.0,1.0
19,full,FT_K3,official_restored,sentences,4,4,805,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,152,0,4,75,1.0,1.0
19,full,FT_K3,review_corrected,sentences,4,4,805,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,152,0,4,75,1.0,1.0
19,full,FT_K3,official_restored,sentences,8,8,805,0.25,1.0,0.4,0.0,1.0,2,8,2,240,0,8,75,1.0,1.0
19,full,FT_K3,review_corrected,sentences,8,8,805,0.25,1.0,0.4,0.0,1.0,2,8,2,240,0,8,75,1.0,1.0
20,full,DT_target,official_restored,body_tokens,0.05,52,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,51,1,4,45,0.15555555555555556,1.0
20,full,DT_target,review_corrected,body_tokens,0.05,52,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,51,1,4,45,0.15555555555555556,1.0
20,full,DT_target,official_restored,body_tokens,0.1,103,1026,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,103,0,5,45,0.15555555555555556,1.0
20,full,DT_target,review_corrected,body_tokens,0.1,103,1026,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,103,0,5,45,0.15555555555555556,1.0
20,full,DT_target,official_restored,body_tokens,0.2,206,1026,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,203,3,9,45,0.15555555555555556,1.0
20,full,DT_target,review_corrected,body_tokens,0.2,206,1026,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,203,3,9,45,0.15555555555555556,1.0
20,full,DT_target,official_restored,sentences,2,2,1026,0.5,0.5,0.5,0.0,0.0,1,2,2,30,0,2,45,0.15555555555555556,1.0
20,full,DT_target,review_corrected,sentences,2,2,1026,0.5,0.5,0.5,0.0,0.0,1,2,2,30,0,2,45,0.15555555555555556,1.0
20,full,DT_target,official_restored,sentences,4,4,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,95,0,4,45,0.15555555555555556,1.0
20,full,DT_target,review_corrected,sentences,4,4,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,95,0,4,45,0.15555555555555556,1.0
20,full,DT_target,official_restored,sentences,8,8,1026,0.125,0.5,0.2,0.0,0.0,1,8,2,174,0,8,45,0.15555555555555556,1.0
20,full,DT_target,review_corrected,sentences,8,8,1026,0.125,0.5,0.2,0.0,0.0,1,8,2,174,0,8,45,0.15555555555555556,1.0
20,full,FT_K1,official_restored,body_tokens,0.05,52,1026,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,47,5,3,45,0.15555555555555556,1.0
20,full,FT_K1,review_corrected,body_tokens,0.05,52,1026,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,47,5,3,45,0.15555555555555556,1.0
20,full,FT_K1,official_restored,body_tokens,0.1,103,1026,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,96,7,5,45,0.15555555555555556,1.0
20,full,FT_K1,review_corrected,body_tokens,0.1,103,1026,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,96,7,5,45,0.15555555555555556,1.0
20,full,FT_K1,official_restored,body_tokens,0.2,206,1026,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,202,4,9,45,0.15555555555555556,1.0
20,full,FT_K1,review_corrected,body_tokens,0.2,206,1026,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,202,4,9,45,0.15555555555555556,1.0
20,full,FT_K1,official_restored,sentences,2,2,1026,0.5,0.5,0.5,0.0,0.0,1,2,2,34,0,2,45,0.15555555555555556,1.0
20,full,FT_K1,review_corrected,sentences,2,2,1026,0.5,0.5,0.5,0.0,0.0,1,2,2,34,0,2,45,0.15555555555555556,1.0
20,full,FT_K1,official_restored,sentences,4,4,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,113,0,4,45,0.15555555555555556,1.0
20,full,FT_K1,review_corrected,sentences,4,4,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,113,0,4,45,0.15555555555555556,1.0
20,full,FT_K1,official_restored,sentences,8,8,1026,0.125,0.5,0.2,0.0,0.0,1,8,2,179,0,8,45,0.15555555555555556,1.0
20,full,FT_K1,review_corrected,sentences,8,8,1026,0.125,0.5,0.2,0.0,0.0,1,8,2,179,0,8,45,0.15555555555555556,1.0
20,full,FT_K3,official_restored,body_tokens,0.05,52,1026,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,47,5,3,45,0.15555555555555556,1.0
20,full,FT_K3,review_corrected,body_tokens,0.05,52,1026,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,47,5,3,45,0.15555555555555556,1.0
20,full,FT_K3,official_restored,body_tokens,0.1,103,1026,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,96,7,5,45,0.15555555555555556,1.0
20,full,FT_K3,review_corrected,body_tokens,0.1,103,1026,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,96,7,5,45,0.15555555555555556,1.0
20,full,FT_K3,official_restored,body_tokens,0.2,206,1026,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,202,4,9,45,0.15555555555555556,1.0
20,full,FT_K3,review_corrected,body_tokens,0.2,206,1026,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,202,4,9,45,0.15555555555555556,1.0
20,full,FT_K3,official_restored,sentences,2,2,1026,0.5,0.5,0.5,0.0,0.0,1,2,2,34,0,2,45,0.15555555555555556,1.0
20,full,FT_K3,review_corrected,sentences,2,2,1026,0.5,0.5,0.5,0.0,0.0,1,2,2,34,0,2,45,0.15555555555555556,1.0
20,full,FT_K3,official_restored,sentences,4,4,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,113,0,4,45,0.15555555555555556,1.0
20,full,FT_K3,review_corrected,sentences,4,4,1026,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,113,0,4,45,0.15555555555555556,1.0
20,full,FT_K3,official_restored,sentences,8,8,1026,0.125,0.5,0.2,0.0,0.0,1,8,2,179,0,8,45,0.15555555555555556,1.0
20,full,FT_K3,review_corrected,sentences,8,8,1026,0.125,0.5,0.2,0.0,0.0,1,8,2,179,0,8,45,0.15555555555555556,1.0
21,full,DT_target,official_restored,body_tokens,0.05,66,1309,0.16666666666666666,0.5,0.25,0.0,0.0,1,6,2,65,1,6,40,0.35,1.0
21,full,DT_target,review_corrected,body_tokens,0.05,66,1309,0.16666666666666666,0.5,0.25,0.0,0.0,1,6,2,65,1,6,40,0.35,1.0
21,full,DT_target,official_restored,body_tokens,0.1,131,1309,0.2222222222222222,1.0,0.3636363636363636,0.0,1.0,2,9,2,128,3,9,40,1.0,1.0
21,full,DT_target,review_corrected,body_tokens,0.1,131,1309,0.2222222222222222,1.0,0.3636363636363636,0.0,1.0,2,9,2,128,3,9,40,1.0,1.0
21,full,DT_target,official_restored,body_tokens,0.2,262,1309,0.14285714285714285,1.0,0.25,0.0,1.0,2,14,2,262,0,14,40,1.0,1.0
21,full,DT_target,review_corrected,body_tokens,0.2,262,1309,0.14285714285714285,1.0,0.25,0.0,1.0,2,14,2,262,0,14,40,1.0,1.0
21,full,DT_target,official_restored,sentences,2,2,1309,0.5,0.5,0.5,0.0,0.0,1,2,2,20,0,2,40,0.35,1.0
21,full,DT_target,review_corrected,sentences,2,2,1309,0.5,0.5,0.5,0.0,0.0,1,2,2,20,0,2,40,0.35,1.0
21,full,DT_target,official_restored,sentences,4,4,1309,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,44,0,4,40,0.35,1.0
21,full,DT_target,review_corrected,sentences,4,4,1309,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,44,0,4,40,0.35,1.0
21,full,DT_target,official_restored,sentences,8,8,1309,0.25,1.0,0.4,0.0,1.0,2,8,2,108,0,8,40,1.0,1.0
21,full,DT_target,review_corrected,sentences,8,8,1309,0.25,1.0,0.4,0.0,1.0,2,8,2,108,0,8,40,1.0,1.0
21,full,FT_K1,official_restored,body_tokens,0.05,66,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,65,1,4,40,1.0,1.0
21,full,FT_K1,review_corrected,body_tokens,0.05,66,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,65,1,4,40,1.0,1.0
21,full,FT_K1,official_restored,body_tokens,0.1,131,1309,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,130,1,7,40,1.0,1.0
21,full,FT_K1,review_corrected,body_tokens,0.1,131,1309,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,130,1,7,40,1.0,1.0
21,full,FT_K1,official_restored,body_tokens,0.2,262,1309,0.13333333333333333,1.0,0.23529411764705882,0.0,1.0,2,15,2,260,2,15,40,1.0,1.0
21,full,FT_K1,review_corrected,body_tokens,0.2,262,1309,0.13333333333333333,1.0,0.23529411764705882,0.0,1.0,2,15,2,260,2,15,40,1.0,1.0
21,full,FT_K1,official_restored,sentences,2,2,1309,1.0,1.0,1.0,1.0,1.0,2,2,2,40,0,2,40,1.0,1.0
21,full,FT_K1,review_corrected,sentences,2,2,1309,1.0,1.0,1.0,1.0,1.0,2,2,2,40,0,2,40,1.0,1.0
21,full,FT_K1,official_restored,sentences,4,4,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,68,0,4,40,1.0,1.0
21,full,FT_K1,review_corrected,sentences,4,4,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,68,0,4,40,1.0,1.0
21,full,FT_K1,official_restored,sentences,8,8,1309,0.25,1.0,0.4,0.0,1.0,2,8,2,148,0,8,40,1.0,1.0
21,full,FT_K1,review_corrected,sentences,8,8,1309,0.25,1.0,0.4,0.0,1.0,2,8,2,148,0,8,40,1.0,1.0
21,full,FT_K3,official_restored,body_tokens,0.05,66,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,65,1,4,40,1.0,1.0
21,full,FT_K3,review_corrected,body_tokens,0.05,66,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,65,1,4,40,1.0,1.0
21,full,FT_K3,official_restored,body_tokens,0.1,131,1309,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,130,1,7,40,1.0,1.0
21,full,FT_K3,review_corrected,body_tokens,0.1,131,1309,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,130,1,7,40,1.0,1.0
21,full,FT_K3,official_restored,body_tokens,0.2,262,1309,0.13333333333333333,1.0,0.23529411764705882,0.0,1.0,2,15,2,260,2,15,40,1.0,1.0
21,full,FT_K3,review_corrected,body_tokens,0.2,262,1309,0.13333333333333333,1.0,0.23529411764705882,0.0,1.0,2,15,2,260,2,15,40,1.0,1.0
21,full,FT_K3,official_restored,sentences,2,2,1309,1.0,1.0,1.0,1.0,1.0,2,2,2,40,0,2,40,1.0,1.0
21,full,FT_K3,review_corrected,sentences,2,2,1309,1.0,1.0,1.0,1.0,1.0,2,2,2,40,0,2,40,1.0,1.0
21,full,FT_K3,official_restored,sentences,4,4,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,68,0,4,40,1.0,1.0
21,full,FT_K3,review_corrected,sentences,4,4,1309,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,68,0,4,40,1.0,1.0
21,full,FT_K3,official_restored,sentences,8,8,1309,0.25,1.0,0.4,0.0,1.0,2,8,2,148,0,8,40,1.0,1.0
21,full,FT_K3,review_corrected,sentences,8,8,1309,0.25,1.0,0.4,0.0,1.0,2,8,2,148,0,8,40,1.0,1.0
22,full,DT_target,official_restored,body_tokens,0.05,142,2828,0.3333333333333333,1.0,0.5,0.0,1.0,2,6,2,139,3,6,55,1.0,1.0
22,full,DT_target,review_corrected,body_tokens,0.05,142,2828,0.3333333333333333,1.0,0.5,0.0,1.0,2,6,2,139,3,6,55,1.0,1.0
22,full,DT_target,official_restored,body_tokens,0.1,283,2828,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,283,0,12,55,1.0,1.0
22,full,DT_target,review_corrected,body_tokens,0.1,283,2828,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,283,0,12,55,1.0,1.0
22,full,DT_target,official_restored,body_tokens,0.2,566,2828,0.09523809523809523,1.0,0.17391304347826084,0.0,1.0,2,21,2,564,2,21,55,1.0,1.0
22,full,DT_target,review_corrected,body_tokens,0.2,566,2828,0.09523809523809523,1.0,0.17391304347826084,0.0,1.0,2,21,2,564,2,21,55,1.0,1.0
22,full,DT_target,official_restored,sentences,2,2,2828,0.5,0.5,0.5,0.0,0.0,1,2,2,49,0,2,55,0.4909090909090909,1.0
22,full,DT_target,review_corrected,sentences,2,2,2828,0.5,0.5,0.5,0.0,0.0,1,2,2,49,0,2,55,0.4909090909090909,1.0
22,full,DT_target,official_restored,sentences,4,4,2828,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,99,0,4,55,1.0,1.0
22,full,DT_target,review_corrected,sentences,4,4,2828,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,99,0,4,55,1.0,1.0
22,full,DT_target,official_restored,sentences,8,8,2828,0.25,1.0,0.4,0.0,1.0,2,8,2,213,0,8,55,1.0,1.0
22,full,DT_target,review_corrected,sentences,8,8,2828,0.25,1.0,0.4,0.0,1.0,2,8,2,213,0,8,55,1.0,1.0
22,full,FT_K1,official_restored,body_tokens,0.05,142,2828,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,140,2,7,55,1.0,1.0
22,full,FT_K1,review_corrected,body_tokens,0.05,142,2828,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,140,2,7,55,1.0,1.0
22,full,FT_K1,official_restored,body_tokens,0.1,283,2828,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,283,0,12,55,1.0,1.0
22,full,FT_K1,review_corrected,body_tokens,0.1,283,2828,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,283,0,12,55,1.0,1.0
22,full,FT_K1,official_restored,body_tokens,0.2,566,2828,0.10526315789473684,1.0,0.1904761904761905,0.0,1.0,2,19,2,563,3,19,55,1.0,1.0
22,full,FT_K1,review_corrected,body_tokens,0.2,566,2828,0.10526315789473684,1.0,0.1904761904761905,0.0,1.0,2,19,2,563,3,19,55,1.0,1.0
22,full,FT_K1,official_restored,sentences,2,2,2828,0.5,0.5,0.5,0.0,0.0,1,2,2,49,0,2,55,0.4909090909090909,1.0
22,full,FT_K1,review_corrected,sentences,2,2,2828,0.5,0.5,0.5,0.0,0.0,1,2,2,49,0,2,55,0.4909090909090909,1.0
22,full,FT_K1,official_restored,sentences,4,4,2828,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,88,0,4,55,1.0,1.0
22,full,FT_K1,review_corrected,sentences,4,4,2828,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,88,0,4,55,1.0,1.0
22,full,FT_K1,official_restored,sentences,8,8,2828,0.25,1.0,0.4,0.0,1.0,2,8,2,228,0,8,55,1.0,1.0
22,full,FT_K1,review_corrected,sentences,8,8,2828,0.25,1.0,0.4,0.0,1.0,2,8,2,228,0,8,55,1.0,1.0
22,full,FT_K3,official_restored,body_tokens,0.05,142,2828,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,140,2,7,55,1.0,1.0
22,full,FT_K3,review_corrected,body_tokens,0.05,142,2828,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,140,2,7,55,1.0,1.0
22,full,FT_K3,official_restored,body_tokens,0.1,283,2828,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,283,0,12,55,1.0,1.0
22,full,FT_K3,review_corrected,body_tokens,0.1,283,2828,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,283,0,12,55,1.0,1.0
22,full,FT_K3,official_restored,body_tokens,0.2,566,2828,0.1,1.0,0.18181818181818182,0.0,1.0,2,20,2,566,0,20,55,1.0,1.0
22,full,FT_K3,review_corrected,body_tokens,0.2,566,2828,0.1,1.0,0.18181818181818182,0.0,1.0,2,20,2,566,0,20,55,1.0,1.0
22,full,FT_K3,official_restored,sentences,2,2,2828,0.5,0.5,0.5,0.0,0.0,1,2,2,49,0,2,55,0.4909090909090909,1.0
22,full,FT_K3,review_corrected,sentences,2,2,2828,0.5,0.5,0.5,0.0,0.0,1,2,2,49,0,2,55,0.4909090909090909,1.0
22,full,FT_K3,official_restored,sentences,4,4,2828,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,88,0,4,55,1.0,1.0
22,full,FT_K3,review_corrected,sentences,4,4,2828,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,88,0,4,55,1.0,1.0
22,full,FT_K3,official_restored,sentences,8,8,2828,0.25,1.0,0.4,0.0,1.0,2,8,2,228,0,8,55,1.0,1.0
22,full,FT_K3,review_corrected,sentences,8,8,2828,0.25,1.0,0.4,0.0,1.0,2,8,2,228,0,8,55,1.0,1.0
23,full,DT_target,official_restored,body_tokens,0.05,62,1230,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,59,3,3,93,0.27956989247311825,0.6666666666666666
23,full,DT_target,review_corrected,body_tokens,0.05,62,1230,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,59,3,3,93,0.27956989247311825,0.6666666666666666
23,full,DT_target,official_restored,body_tokens,0.1,123,1230,0.2857142857142857,0.6666666666666666,0.4,0.0,0.0,2,7,3,123,0,7,93,0.46236559139784944,1.0
23,full,DT_target,review_corrected,body_tokens,0.1,123,1230,0.2857142857142857,0.6666666666666666,0.4,0.0,0.0,2,7,3,123,0,7,93,0.46236559139784944,1.0
23,full,DT_target,official_restored,body_tokens,0.2,246,1230,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,245,1,8,93,1.0,1.0
23,full,DT_target,review_corrected,body_tokens,0.2,246,1230,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,245,1,8,93,1.0,1.0
23,full,DT_target,official_restored,sentences,2,2,1230,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,45,0,2,93,0.27956989247311825,0.6666666666666666
23,full,DT_target,review_corrected,sentences,2,2,1230,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,45,0,2,93,0.27956989247311825,0.6666666666666666
23,full,DT_target,official_restored,sentences,4,4,1230,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,76,0,4,93,0.46236559139784944,1.0
23,full,DT_target,review_corrected,sentences,4,4,1230,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,76,0,4,93,0.46236559139784944,1.0
23,full,DT_target,official_restored,sentences,8,8,1230,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,293,0,8,93,1.0,1.0
23,full,DT_target,review_corrected,sentences,8,8,1230,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,293,0,8,93,1.0,1.0
23,full,FT_K1,official_restored,body_tokens,0.05,62,1230,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,62,0,3,93,0.46236559139784944,0.6666666666666666
23,full,FT_K1,review_corrected,body_tokens,0.05,62,1230,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,62,0,3,93,0.46236559139784944,0.6666666666666666
23,full,FT_K1,official_restored,body_tokens,0.1,123,1230,0.6,1.0,0.7499999999999999,0.0,1.0,3,5,3,120,3,5,93,1.0,1.0
23,full,FT_K1,review_corrected,body_tokens,0.1,123,1230,0.6,1.0,0.7499999999999999,0.0,1.0,3,5,3,120,3,5,93,1.0,1.0
23,full,FT_K1,official_restored,body_tokens,0.2,246,1230,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,244,2,8,93,1.0,1.0
