index,target_mode,method,view,fraction,recall,budget
24,full,FT_K3,raw_restored,0.05,0.36231884057971014,59
24,full,FT_K3,raw_restored,0.1,0.6521739130434783,117
24,full,FT_K3,raw_restored,0.2,0.8115942028985508,233
24,full,FT_K3,regex_anchor_restored,0.05,0.34782608695652173,59
24,full,FT_K3,regex_anchor_restored,0.1,0.7681159420289855,117
24,full,FT_K3,regex_anchor_restored,0.2,1.0,233
25,full,DT_target,raw_restored,0.05,0.6666666666666666,85
25,full,DT_target,raw_restored,0.1,0.8260869565217391,169
25,full,DT_target,raw_restored,0.2,0.9565217391304348,337
25,full,DT_target,regex_anchor_restored,0.05,0.7536231884057971,85
25,full,DT_target,regex_anchor_restored,0.1,1.0,169
25,full,DT_target,regex_anchor_restored,0.2,1.0,337
25,full,FT_K1,raw_restored,0.05,0.5797101449275363,85
25,full,FT_K1,raw_restored,0.1,0.7681159420289855,169
25,full,FT_K1,raw_restored,0.2,0.8840579710144928,337
25,full,FT_K1,regex_anchor_restored,0.05,0.7536231884057971,85
25,full,FT_K1,regex_anchor_restored,0.1,1.0,169
25,full,FT_K1,regex_anchor_restored,0.2,1.0,337
25,full,FT_K3,raw_restored,0.05,0.5652173913043478,85
25,full,FT_K3,raw_restored,0.1,0.7536231884057971,169
25,full,FT_K3,raw_restored,0.2,0.8985507246376812,337
25,full,FT_K3,regex_anchor_restored,0.05,0.7536231884057971,85
25,full,FT_K3,regex_anchor_restored,0.1,1.0,169
25,full,FT_K3,regex_anchor_restored,0.2,1.0,337
26,full,DT_target,raw_restored,0.05,0.14583333333333334,54
26,full,DT_target,raw_restored,0.1,0.24305555555555555,108
26,full,DT_target,raw_restored,0.2,0.4305555555555556,216
26,full,DT_target,regex_anchor_restored,0.05,0.3472222222222222,54
26,full,DT_target,regex_anchor_restored,0.1,0.6458333333333334,108
26,full,DT_target,regex_anchor_restored,0.2,1.0,216
26,full,FT_K1,raw_restored,0.05,0.2222222222222222,54
26,full,FT_K1,raw_restored,0.1,0.3194444444444444,108
26,full,FT_K1,raw_restored,0.2,0.4236111111111111,216
26,full,FT_K1,regex_anchor_restored,0.05,0.375,54
26,full,FT_K1,regex_anchor_restored,0.1,0.7222222222222222,108
26,full,FT_K1,regex_anchor_restored,0.2,1.0,216
26,full,FT_K3,raw_restored,0.05,0.2222222222222222,54
26,full,FT_K3,raw_restored,0.1,0.3055555555555556,108
26,full,FT_K3,raw_restored,0.2,0.4236111111111111,216
26,full,FT_K3,regex_anchor_restored,0.05,0.375,54
26,full,FT_K3,regex_anchor_restored,0.1,0.7222222222222222,108
26,full,FT_K3,regex_anchor_restored,0.2,1.0,216
27,full,DT_target,raw_restored,0.05,0.31343283582089554,83
27,full,DT_target,raw_restored,0.1,0.47761194029850745,165
27,full,DT_target,raw_restored,0.2,0.6716417910447762,330
27,full,DT_target,regex_anchor_restored,0.05,0.6716417910447762,83
27,full,DT_target,regex_anchor_restored,0.1,1.0,165
27,full,DT_target,regex_anchor_restored,0.2,1.0,330
27,full,FT_K1,raw_restored,0.05,0.29850746268656714,83
27,full,FT_K1,raw_restored,0.1,0.47761194029850745,165
27,full,FT_K1,raw_restored,0.2,0.6268656716417911,330
27,full,FT_K1,regex_anchor_restored,0.05,0.5671641791044776,83
27,full,FT_K1,regex_anchor_restored,0.1,1.0,165
27,full,FT_K1,regex_anchor_restored,0.2,1.0,330
27,full,FT_K3,raw_restored,0.05,0.29850746268656714,83
27,full,FT_K3,raw_restored,0.1,0.47761194029850745,165
27,full,FT_K3,raw_restored,0.2,0.6268656716417911,330
27,full,FT_K3,regex_anchor_restored,0.05,0.5671641791044776,83
27,full,FT_K3,regex_anchor_restored,0.1,1.0,165
27,full,FT_K3,regex_anchor_restored,0.2,1.0,330
28,full,DT_target,raw_restored,0.05,0.11564625850340136,49
28,full,DT_target,raw_restored,0.1,0.20408163265306123,98
28,full,DT_target,raw_restored,0.2,0.38095238095238093,195
28,full,DT_target,regex_anchor_restored,0.05,0.1360544217687075,49
28,full,DT_target,regex_anchor_restored,0.1,0.3945578231292517,98
28,full,DT_target,regex_anchor_restored,0.2,0.8367346938775511,195
28,full,FT_K1,raw_restored,0.05,0.14285714285714285,49
28,full,FT_K1,raw_restored,0.1,0.17687074829931973,98
28,full,FT_K1,raw_restored,0.2,0.2585034013605442,195
28,full,FT_K1,regex_anchor_restored,0.05,0.12244897959183673,49
28,full,FT_K1,regex_anchor_restored,0.1,0.12244897959183673,98
28,full,FT_K1,regex_anchor_restored,0.2,0.12244897959183673,195
28,full,FT_K3,raw_restored,0.05,0.14285714285714285,49
28,full,FT_K3,raw_restored,0.1,0.17006802721088435,98
28,full,FT_K3,raw_restored,0.2,0.25170068027210885,195
28,full,FT_K3,regex_anchor_restored,0.05,0.12244897959183673,49
28,full,FT_K3,regex_anchor_restored,0.1,0.12244897959183673,98
28,full,FT_K3,regex_anchor_restored,0.2,0.12244897959183673,195
29,full,DT_target,raw_restored,0.05,0.20930232558139536,45
29,full,DT_target,raw_restored,0.1,0.37209302325581395,89
29,full,DT_target,raw_restored,0.2,0.5930232558139535,178
29,full,DT_target,regex_anchor_restored,0.05,0.4186046511627907,45
29,full,DT_target,regex_anchor_restored,0.1,0.8953488372093024,89
29,full,DT_target,regex_anchor_restored,0.2,0.8953488372093024,178
29,full,FT_K1,raw_restored,0.05,0.1744186046511628,45
29,full,FT_K1,raw_restored,0.1,0.22093023255813954,89
29,full,FT_K1,raw_restored,0.2,0.3372093023255814,178
29,full,FT_K1,regex_anchor_restored,0.05,0.22093023255813954,45
29,full,FT_K1,regex_anchor_restored,0.1,0.45348837209302323,89
29,full,FT_K1,regex_anchor_restored,0.2,0.7441860465116279,178
29,full,FT_K3,raw_restored,0.05,0.18604651162790697,45
29,full,FT_K3,raw_restored,0.1,0.22093023255813954,89
29,full,FT_K3,raw_restored,0.2,0.32558139534883723,178
29,full,FT_K3,regex_anchor_restored,0.05,0.22093023255813954,45
29,full,FT_K3,regex_anchor_restored,0.1,0.5697674418604651,89
29,full,FT_K3,regex_anchor_restored,0.2,0.7441860465116279,178
30,full,DT_target,raw_restored,0.05,0.28846153846153844,63
30,full,DT_target,raw_restored,0.1,0.3076923076923077,125
30,full,DT_target,raw_restored,0.2,0.34615384615384615,250
30,full,DT_target,regex_anchor_restored,0.05,0.3269230769230769,63
30,full,DT_target,regex_anchor_restored,0.1,1.0,125
30,full,DT_target,regex_anchor_restored,0.2,1.0,250
30,full,FT_K1,raw_restored,0.05,0.4423076923076923,63
30,full,FT_K1,raw_restored,0.1,0.5769230769230769,125
30,full,FT_K1,raw_restored,0.2,0.6346153846153846,250
30,full,FT_K1,regex_anchor_restored,0.05,0.28846153846153844,63
30,full,FT_K1,regex_anchor_restored,0.1,0.5961538461538461,125
30,full,FT_K1,regex_anchor_restored,0.2,1.0,250
30,full,FT_K3,raw_restored,0.05,0.4423076923076923,63
30,full,FT_K3,raw_restored,0.1,0.5769230769230769,125
30,full,FT_K3,raw_restored,0.2,0.6538461538461539,250
30,full,FT_K3,regex_anchor_restored,0.05,0.28846153846153844,63
30,full,FT_K3,regex_anchor_restored,0.1,1.0,125
30,full,FT_K3,regex_anchor_restored,0.2,1.0,250
31,full,DT_target,raw_restored,0.05,0.19298245614035087,86
31,full,DT_target,raw_restored,0.1,0.3508771929824561,171
31,full,DT_target,raw_restored,0.2,0.43859649122807015,342
31,full,DT_target,regex_anchor_restored,0.05,1.0,86
31,full,DT_target,regex_anchor_restored,0.1,1.0,171
31,full,DT_target,regex_anchor_restored,0.2,1.0,342
31,full,FT_K1,raw_restored,0.05,0.3157894736842105,86
31,full,FT_K1,raw_restored,0.1,0.40350877192982454,171
31,full,FT_K1,raw_restored,0.2,0.5614035087719298,342
31,full,FT_K1,regex_anchor_restored,0.05,0.5789473684210527,86
31,full,FT_K1,regex_anchor_restored,0.1,1.0,171
31,full,FT_K1,regex_anchor_restored,0.2,1.0,342
31,full,FT_K3,raw_restored,0.05,0.3157894736842105,86
31,full,FT_K3,raw_restored,0.1,0.42105263157894735,171
31,full,FT_K3,raw_restored,0.2,0.5614035087719298,342
31,full,FT_K3,regex_anchor_restored,0.05,0.5789473684210527,86
31,full,FT_K3,regex_anchor_restored,0.1,1.0,171
31,full,FT_K3,regex_anchor_restored,0.2,1.0,342
32,full,DT_target,raw_restored,0.05,0.08421052631578947,57
32,full,DT_target,raw_restored,0.1,0.1368421052631579,114
32,full,DT_target,raw_restored,0.2,0.22105263157894736,227
32,full,DT_target,regex_anchor_restored,0.05,0.09473684210526316,57
32,full,DT_target,regex_anchor_restored,0.1,0.09473684210526316,114
32,full,DT_target,regex_anchor_restored,0.2,0.11578947368421053,227
32,full,FT_K1,raw_restored,0.05,0.22105263157894736,57
32,full,FT_K1,raw_restored,0.1,0.29473684210526313,114
32,full,FT_K1,raw_restored,0.2,0.4,227
32,full,FT_K1,regex_anchor_restored,0.05,0.4421052631578947,57
32,full,FT_K1,regex_anchor_restored,0.1,0.4421052631578947,114
32,full,FT_K1,regex_anchor_restored,0.2,0.4421052631578947,227
32,full,FT_K3,raw_restored,0.05,0.22105263157894736,57
32,full,FT_K3,raw_restored,0.1,0.29473684210526313,114
32,full,FT_K3,raw_restored,0.2,0.4,227
32,full,FT_K3,regex_anchor_restored,0.05,0.4421052631578947,57
32,full,FT_K3,regex_anchor_restored,0.1,0.4421052631578947,114
32,full,FT_K3,regex_anchor_restored,0.2,0.4421052631578947,227
33,full,DT_target,raw_restored,0.05,0.2765957446808511,55
33,full,DT_target,raw_restored,0.1,0.4148936170212766,109
33,full,DT_target,raw_restored,0.2,0.5425531914893617,217
33,full,DT_target,regex_anchor_restored,0.05,0.5851063829787234,55
33,full,DT_target,regex_anchor_restored,0.1,1.0,109
33,full,DT_target,regex_anchor_restored,0.2,1.0,217
33,full,FT_K1,raw_restored,0.05,0.2978723404255319,55
33,full,FT_K1,raw_restored,0.1,0.4574468085106383,109
33,full,FT_K1,raw_restored,0.2,0.5957446808510638,217
33,full,FT_K1,regex_anchor_restored,0.05,0.2978723404255319,55
33,full,FT_K1,regex_anchor_restored,0.1,0.8191489361702128,109
33,full,FT_K1,regex_anchor_restored,0.2,1.0,217
33,full,FT_K3,raw_restored,0.05,0.2978723404255319,55
33,full,FT_K3,raw_restored,0.1,0.4574468085106383,109
33,full,FT_K3,raw_restored,0.2,0.5957446808510638,217
33,full,FT_K3,regex_anchor_restored,0.05,0.32978723404255317,55
33,full,FT_K3,regex_anchor_restored,0.1,0.8191489361702128,109
33,full,FT_K3,regex_anchor_restored,0.2,1.0,217
34,full,DT_target,raw_restored,0.05,0.21739130434782608,51
34,full,DT_target,raw_restored,0.1,0.41304347826086957,101
34,full,DT_target,raw_restored,0.2,0.6739130434782609,202
34,full,DT_target,regex_anchor_restored,0.05,0.6956521739130435,51
34,full,DT_target,regex_anchor_restored,0.1,1.0,101
34,full,DT_target,regex_anchor_restored,0.2,1.0,202
34,full,FT_K1,raw_restored,0.05,0.391304347826087,51
34,full,FT_K1,raw_restored,0.1,0.5652173913043478,101
34,full,FT_K1,raw_restored,0.2,0.717391304347826,202
34,full,FT_K1,regex_anchor_restored,0.05,0.9782608695652174,51
34,full,FT_K1,regex_anchor_restored,0.1,1.0,101
34,full,FT_K1,regex_anchor_restored,0.2,1.0,202
34,full,FT_K3,raw_restored,0.05,0.391304347826087,51
34,full,FT_K3,raw_restored,0.1,0.5652173913043478,101
34,full,FT_K3,raw_restored,0.2,0.717391304347826,202
34,full,FT_K3,regex_anchor_restored,0.05,0.9782608695652174,51
34,full,FT_K3,regex_anchor_restored,0.1,1.0,101
34,full,FT_K3,regex_anchor_restored,0.2,1.0,202
35,full,DT_target,raw_restored,0.05,0.2714285714285714,59
35,full,DT_target,raw_restored,0.1,0.4142857142857143,117
35,full,DT_target,raw_restored,0.2,0.6428571428571429,234
35,full,DT_target,regex_anchor_restored,0.05,0.5857142857142857,59
35,full,DT_target,regex_anchor_restored,0.1,0.5857142857142857,117
35,full,DT_target,regex_anchor_restored,0.2,0.6857142857142857,234
35,full,FT_K1,raw_restored,0.05,0.3142857142857143,59
35,full,FT_K1,raw_restored,0.1,0.4142857142857143,117
35,full,FT_K1,raw_restored,0.2,0.5428571428571428,234
35,full,FT_K1,regex_anchor_restored,0.05,0.5857142857142857,59
35,full,FT_K1,regex_anchor_restored,0.1,0.5857142857142857,117
35,full,FT_K1,regex_anchor_restored,0.2,0.5857142857142857,234
35,full,FT_K3,raw_restored,0.05,0.3142857142857143,59
35,full,FT_K3,raw_restored,0.1,0.4142857142857143,117
35,full,FT_K3,raw_restored,0.2,0.5428571428571428,234
35,full,FT_K3,regex_anchor_restored,0.05,0.5857142857142857,59
35,full,FT_K3,regex_anchor_restored,0.1,0.5857142857142857,117
35,full,FT_K3,regex_anchor_restored,0.2,0.5857142857142857,234
36,full,DT_target,raw_restored,0.05,0.1111111111111111,72
36,full,DT_target,raw_restored,0.1,0.3333333333333333,144
36,full,DT_target,raw_restored,0.2,0.4444444444444444,288
36,full,DT_target,regex_anchor_restored,0.05,0.0,72
36,full,DT_target,regex_anchor_restored,0.1,1.0,144
36,full,DT_target,regex_anchor_restored,0.2,1.0,288
36,full,FT_K1,raw_restored,0.05,0.2,72
36,full,FT_K1,raw_restored,0.1,0.3111111111111111,144
36,full,FT_K1,raw_restored,0.2,0.5555555555555556,288
36,full,FT_K1,regex_anchor_restored,0.05,0.4888888888888889,72
36,full,FT_K1,regex_anchor_restored,0.1,0.4888888888888889,144
36,full,FT_K1,regex_anchor_restored,0.2,1.0,288
36,full,FT_K3,raw_restored,0.05,0.2,72
36,full,FT_K3,raw_restored,0.1,0.3111111111111111,144
36,full,FT_K3,raw_restored,0.2,0.5333333333333333,288
36,full,FT_K3,regex_anchor_restored,0.05,0.4888888888888889,72
36,full,FT_K3,regex_anchor_restored,0.1,0.4888888888888889,144
36,full,FT_K3,regex_anchor_restored,0.2,1.0,288
37,full,DT_target,raw_restored,0.05,0.19298245614035087,58
37,full,DT_target,raw_restored,0.1,0.43859649122807015,115
37,full,DT_target,raw_restored,0.2,0.7017543859649122,230
37,full,DT_target,regex_anchor_restored,0.05,0.24561403508771928,58
37,full,DT_target,regex_anchor_restored,0.1,0.8596491228070176,115
37,full,DT_target,regex_anchor_restored,0.2,1.0,230
37,full,FT_K1,raw_restored,0.05,0.38596491228070173,58
37,full,FT_K1,raw_restored,0.1,0.543859649122807,115
37,full,FT_K1,raw_restored,0.2,0.8245614035087719,230
37,full,FT_K1,regex_anchor_restored,0.05,0.40350877192982454,58
37,full,FT_K1,regex_anchor_restored,0.1,0.9649122807017544,115
37,full,FT_K1,regex_anchor_restored,0.2,1.0,230
37,full,FT_K3,raw_restored,0.05,0.38596491228070173,58
37,full,FT_K3,raw_restored,0.1,0.543859649122807,115
37,full,FT_K3,raw_restored,0.2,0.8070175438596491,230
37,full,FT_K3,regex_anchor_restored,0.05,0.40350877192982454,58
37,full,FT_K3,regex_anchor_restored,0.1,1.0,115
37,full,FT_K3,regex_anchor_restored,0.2,1.0,230
38,full,DT_target,raw_restored,0.05,0.40789473684210525,62
38,full,DT_target,raw_restored,0.1,0.5394736842105263,123
38,full,DT_target,raw_restored,0.2,0.6973684210526315,245
38,full,DT_target,regex_anchor_restored,0.05,0.75,62
38,full,DT_target,regex_anchor_restored,0.1,0.881578947368421,123
38,full,DT_target,regex_anchor_restored,0.2,1.0,245
38,full,FT_K1,raw_restored,0.05,0.34210526315789475,62
38,full,FT_K1,raw_restored,0.1,0.4473684210526316,123
38,full,FT_K1,raw_restored,0.2,0.6447368421052632,245
38,full,FT_K1,regex_anchor_restored,0.05,0.6710526315789473,62
38,full,FT_K1,regex_anchor_restored,0.1,0.881578947368421,123
38,full,FT_K1,regex_anchor_restored,0.2,0.881578947368421,245
38,full,FT_K3,raw_restored,0.05,0.35526315789473684,62
38,full,FT_K3,raw_restored,0.1,0.4473684210526316,123
38,full,FT_K3,raw_restored,0.2,0.6052631578947368,245
38,full,FT_K3,regex_anchor_restored,0.05,0.6710526315789473,62
38,full,FT_K3,regex_anchor_restored,0.1,0.881578947368421,123
38,full,FT_K3,regex_anchor_restored,0.2,0.881578947368421,245
39,full,DT_target,raw_restored,0.05,0.16981132075471697,38
39,full,DT_target,raw_restored,0.1,0.330188679245283,76
39,full,DT_target,raw_restored,0.2,0.5283018867924528,152
39,full,DT_target,regex_anchor_restored,0.05,0.3113207547169811,38
39,full,DT_target,regex_anchor_restored,0.1,0.5094339622641509,76
39,full,DT_target,regex_anchor_restored,0.2,0.5094339622641509,152
39,full,FT_K1,raw_restored,0.05,0.1792452830188679,38
39,full,FT_K1,raw_restored,0.1,0.27358490566037735,76
39,full,FT_K1,raw_restored,0.2,0.4339622641509434,152
39,full,FT_K1,regex_anchor_restored,0.05,0.3584905660377358,38
39,full,FT_K1,regex_anchor_restored,0.1,0.5094339622641509,76
39,full,FT_K1,regex_anchor_restored,0.2,0.5094339622641509,152
39,full,FT_K3,raw_restored,0.05,0.1792452830188679,38
39,full,FT_K3,raw_restored,0.1,0.27358490566037735,76
39,full,FT_K3,raw_restored,0.2,0.42452830188679247,152
39,full,FT_K3,regex_anchor_restored,0.05,0.3584905660377358,38
39,full,FT_K3,regex_anchor_restored,0.1,0.5094339622641509,76
39,full,FT_K3,regex_anchor_restored,0.2,0.5094339622641509,152
40,full,DT_target,raw_restored,0.05,0.1640625,66
40,full,DT_target,raw_restored,0.1,0.25,131
40,full,DT_target,raw_restored,0.2,0.375,261
40,full,DT_target,regex_anchor_restored,0.05,0.421875,66
40,full,DT_target,regex_anchor_restored,0.1,0.4296875,131
40,full,DT_target,regex_anchor_restored,0.2,0.5703125,261
40,full,FT_K1,raw_restored,0.05,0.234375,66
40,full,FT_K1,raw_restored,0.1,0.34375,131
40,full,FT_K1,raw_restored,0.2,0.4375,261
40,full,FT_K1,regex_anchor_restored,0.05,0.4296875,66
40,full,FT_K1,regex_anchor_restored,0.1,0.4296875,131
40,full,FT_K1,regex_anchor_restored,0.2,0.5703125,261
40,full,FT_K3,raw_restored,0.05,0.234375,66
40,full,FT_K3,raw_restored,0.1,0.3515625,131
40,full,FT_K3,raw_restored,0.2,0.4296875,261
40,full,FT_K3,regex_anchor_restored,0.05,0.4296875,66
40,full,FT_K3,regex_anchor_restored,0.1,0.4296875,131
40,full,FT_K3,regex_anchor_restored,0.2,0.5703125,261
41,full,DT_target,raw_restored,0.05,0.2077922077922078,44
41,full,DT_target,raw_restored,0.1,0.36363636363636365,87
41,full,DT_target,raw_restored,0.2,0.5454545454545454,173
41,full,DT_target,regex_anchor_restored,0.05,0.37662337662337664,44
41,full,DT_target,regex_anchor_restored,0.1,0.5454545454545454,87
41,full,DT_target,regex_anchor_restored,0.2,0.5454545454545454,173
41,full,FT_K1,raw_restored,0.05,0.2597402597402597,44
41,full,FT_K1,raw_restored,0.1,0.4155844155844156,87
41,full,FT_K1,raw_restored,0.2,0.5584415584415584,173
41,full,FT_K1,regex_anchor_restored,0.05,0.4155844155844156,44
41,full,FT_K1,regex_anchor_restored,0.1,0.5454545454545454,87
41,full,FT_K1,regex_anchor_restored,0.2,0.5454545454545454,173
41,full,FT_K3,raw_restored,0.05,0.2597402597402597,44
41,full,FT_K3,raw_restored,0.1,0.4155844155844156,87
41,full,FT_K3,raw_restored,0.2,0.5454545454545454,173
41,full,FT_K3,regex_anchor_restored,0.05,0.4155844155844156,44
41,full,FT_K3,regex_anchor_restored,0.1,0.5454545454545454,87
41,full,FT_K3,regex_anchor_restored,0.2,0.5454545454545454,173
42,full,DT_target,raw_restored,0.05,0.125,67
42,full,DT_target,raw_restored,0.1,0.1625,133
42,full,DT_target,raw_restored,0.2,0.325,265
42,full,DT_target,regex_anchor_restored,0.05,0.5125,67
42,full,DT_target,regex_anchor_restored,0.1,0.6875,133
42,full,DT_target,regex_anchor_restored,0.2,1.0,265
42,full,FT_K1,raw_restored,0.05,0.225,67
42,full,FT_K1,raw_restored,0.1,0.3875,133
42,full,FT_K1,raw_restored,0.2,0.5625,265
42,full,FT_K1,regex_anchor_restored,0.05,0.525,67
42,full,FT_K1,regex_anchor_restored,0.1,0.525,133
42,full,FT_K1,regex_anchor_restored,0.2,1.0,265
42,full,FT_K3,raw_restored,0.05,0.225,67
42,full,FT_K3,raw_restored,0.1,0.3875,133
42,full,FT_K3,raw_restored,0.2,0.5625,265
42,full,FT_K3,regex_anchor_restored,0.05,0.525,67
42,full,FT_K3,regex_anchor_restored,0.1,0.525,133
42,full,FT_K3,regex_anchor_restored,0.2,1.0,265
43,full,DT_target,raw_restored,0.05,0.4166666666666667,62
43,full,DT_target,raw_restored,0.1,0.5952380952380952,123
43,full,DT_target,raw_restored,0.2,0.7023809523809523,245
43,full,DT_target,regex_anchor_restored,0.05,0.5952380952380952,62
43,full,DT_target,regex_anchor_restored,0.1,1.0,123
43,full,DT_target,regex_anchor_restored,0.2,1.0,245
43,full,FT_K1,raw_restored,0.05,0.38095238095238093,62
43,full,FT_K1,raw_restored,0.1,0.5476190476190477,123
43,full,FT_K1,raw_restored,0.2,0.6309523809523809,245
43,full,FT_K1,regex_anchor_restored,0.05,0.5238095238095238,62
43,full,FT_K1,regex_anchor_restored,0.1,1.0,123
43,full,FT_K1,regex_anchor_restored,0.2,1.0,245
43,full,FT_K3,raw_restored,0.05,0.36904761904761907,62
43,full,FT_K3,raw_restored,0.1,0.5476190476190477,123
43,full,FT_K3,raw_restored,0.2,0.6309523809523809,245
43,full,FT_K3,regex_anchor_restored,0.05,0.5238095238095238,62
43,full,FT_K3,regex_anchor_restored,0.1,1.0,123
43,full,FT_K3,regex_anchor_restored,0.2,1.0,245
44,full,DT_target,raw_restored,0.05,0.33695652173913043,42
44,full,DT_target,raw_restored,0.1,0.4782608695652174,83
44,full,DT_target,raw_restored,0.2,0.5652173913043478,166
44,full,DT_target,regex_anchor_restored,0.05,0.30434782608695654,42
44,full,DT_target,regex_anchor_restored,0.1,0.75,83
44,full,DT_target,regex_anchor_restored,0.2,1.0,166
44,full,FT_K1,raw_restored,0.05,0.29347826086956524,42
44,full,FT_K1,raw_restored,0.1,0.5434782608695652,83
44,full,FT_K1,raw_restored,0.2,0.7934782608695652,166
44,full,FT_K1,regex_anchor_restored,0.05,0.358695652173913,42
44,full,FT_K1,regex_anchor_restored,0.1,0.5543478260869565,83
44,full,FT_K1,regex_anchor_restored,0.2,1.0,166
44,full,FT_K3,raw_restored,0.05,0.2826086956521739,42
44,full,FT_K3,raw_restored,0.1,0.5543478260869565,83
44,full,FT_K3,raw_restored,0.2,0.782608695652174,166
44,full,FT_K3,regex_anchor_restored,0.05,0.358695652173913,42
44,full,FT_K3,regex_anchor_restored,0.1,0.5543478260869565,83
44,full,FT_K3,regex_anchor_restored,0.2,1.0,166
45,full,DT_target,raw_restored,0.05,0.2987012987012987,86
45,full,DT_target,raw_restored,0.1,0.5844155844155844,171
45,full,DT_target,raw_restored,0.2,0.7532467532467533,341
45,full,DT_target,regex_anchor_restored,0.05,0.5974025974025974,86
45,full,DT_target,regex_anchor_restored,0.1,1.0,171
45,full,DT_target,regex_anchor_restored,0.2,1.0,341
45,full,FT_K1,raw_restored,0.05,0.37662337662337664,86
45,full,FT_K1,raw_restored,0.1,0.6363636363636364,171
45,full,FT_K1,raw_restored,0.2,0.7922077922077922,341
45,full,FT_K1,regex_anchor_restored,0.05,0.8831168831168831,86
45,full,FT_K1,regex_anchor_restored,0.1,1.0,171
45,full,FT_K1,regex_anchor_restored,0.2,1.0,341
45,full,FT_K3,raw_restored,0.05,0.37662337662337664,86
45,full,FT_K3,raw_restored,0.1,0.6233766233766234,171
45,full,FT_K3,raw_restored,0.2,0.7792207792207793,341
45,full,FT_K3,regex_anchor_restored,0.05,0.8831168831168831,86
45,full,FT_K3,regex_anchor_restored,0.1,1.0,171
45,full,FT_K3,regex_anchor_restored,0.2,1.0,341
46,full,DT_target,raw_restored,0.05,0.22413793103448276,65
46,full,DT_target,raw_restored,0.1,0.29310344827586204,130
46,full,DT_target,raw_restored,0.2,0.5172413793103449,260
46,full,DT_target,regex_anchor_restored,0.05,0.5172413793103449,65
46,full,DT_target,regex_anchor_restored,0.1,1.0,130
46,full,DT_target,regex_anchor_restored,0.2,1.0,260
46,full,FT_K1,raw_restored,0.05,0.27586206896551724,65
46,full,FT_K1,raw_restored,0.1,0.3275862068965517,130
46,full,FT_K1,raw_restored,0.2,0.5517241379310345,260
46,full,FT_K1,regex_anchor_restored,0.05,0.5689655172413793,65
46,full,FT_K1,regex_anchor_restored,0.1,0.9655172413793104,130
46,full,FT_K1,regex_anchor_restored,0.2,1.0,260
46,full,FT_K3,raw_restored,0.05,0.27586206896551724,65
46,full,FT_K3,raw_restored,0.1,0.3448275862068966,130
46,full,FT_K3,raw_restored,0.2,0.5517241379310345,260
46,full,FT_K3,regex_anchor_restored,0.05,0.5689655172413793,65
46,full,FT_K3,regex_anchor_restored,0.1,0.9655172413793104,130
46,full,FT_K3,regex_anchor_restored,0.2,1.0,260
47,full,DT_target,raw_restored,0.05,0.35135135135135137,43
47,full,DT_target,raw_restored,0.1,0.581081081081081,85
47,full,DT_target,raw_restored,0.2,0.8243243243243243,170
47,full,DT_target,regex_anchor_restored,0.05,0.4594594594594595,43
47,full,DT_target,regex_anchor_restored,0.1,1.0,85
47,full,DT_target,regex_anchor_restored,0.2,1.0,170
47,full,FT_K1,raw_restored,0.05,0.36486486486486486,43
47,full,FT_K1,raw_restored,0.1,0.47297297297297297,85
47,full,FT_K1,raw_restored,0.2,0.6756756756756757,170
47,full,FT_K1,regex_anchor_restored,0.05,0.5405405405405406,43
47,full,FT_K1,regex_anchor_restored,0.1,0.7027027027027027,85
47,full,FT_K1,regex_anchor_restored,0.2,0.7027027027027027,170
47,full,FT_K3,raw_restored,0.05,0.36486486486486486,43
47,full,FT_K3,raw_restored,0.1,0.47297297297297297,85
47,full,FT_K3,raw_restored,0.2,0.6756756756756757,170
47,full,FT_K3,regex_anchor_restored,0.05,0.4864864864864865,43
47,full,FT_K3,regex_anchor_restored,0.1,0.7027027027027027,85
47,full,FT_K3,regex_anchor_restored,0.2,0.7027027027027027,170
0,answer_conditioned,DT_target,raw_restored,0.05,0.2727272727272727,138
0,answer_conditioned,DT_target,raw_restored,0.1,0.30303030303030304,275
0,answer_conditioned,DT_target,raw_restored,0.2,0.3787878787878788,550
0,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.7575757575757576,138
0,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.7575757575757576,275
0,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.7575757575757576,550
0,answer_conditioned,FT_K1,raw_restored,0.05,0.3333333333333333,138
0,answer_conditioned,FT_K1,raw_restored,0.1,0.48484848484848486,275
0,answer_conditioned,FT_K1,raw_restored,0.2,0.6818181818181818,550
0,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.7575757575757576,138
0,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.7575757575757576,275
0,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,550
0,answer_conditioned,FT_K3,raw_restored,0.05,0.36363636363636365,138
0,answer_conditioned,FT_K3,raw_restored,0.1,0.5757575757575758,275
0,answer_conditioned,FT_K3,raw_restored,0.2,0.8484848484848485,550
0,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.7575757575757576,138
0,answer_conditioned,FT_K3,regex_anchor_restored,0.1,1.0,275
0,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,550
1,answer_conditioned,DT_target,raw_restored,0.05,0.2619047619047619,59
1,answer_conditioned,DT_target,raw_restored,0.1,0.39285714285714285,117
1,answer_conditioned,DT_target,raw_restored,0.2,0.4523809523809524,234
